index,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand,Predicted Price
901,Asus,Gaming,32,Windows,3.579999924,817.7414,0,1,127.3356746,Intel Core i7,0,512,Nvidia,1645.170769
902,Dell,2 in 1 Convertible,16,Windows,1.220000029,1054.305,1,0,165.6321181,Intel Core i7,0,256,Intel,1208.021399
903,Lenovo,Ultrabook,8,Windows,1.129999995,1310.049,0,1,157.3505121,Intel Core i7,0,0,Intel,893.5866245
904,Lenovo,Notebook,8,Windows,1.950000048,1255.057,0,1,141.2119981,Intel Core i5,0,512,Intel,653.9084993
905,LG,Ultrabook,16,Windows,1.080000043,1342.017,1,1,141.2119981,Intel Core i7,0,512,Intel,1116.0141
906,HP,Netbook,8,Windows,1.25999999,948.1709,0,0,176.2325736,Intel Core i7,0,512,Intel,957.1899273
907,Acer,Notebook,4,Other,2.200000048,229.5302,0,1,141.2119981,Other Intel Processor,0,0,Intel,212.6586969
908,Lenovo,Notebook,8,Windows,2.599999905,504.455,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,635.594584
909,LG,Ultrabook,8,Windows,0.980000019,1214.145,1,1,157.3505121,Intel Core i7,0,512,Intel,933.1194512
910,Dell,Notebook,8,Windows,1.600000024,770.4288,0,0,157.3505121,Intel Core i5,0,256,Intel,672.0444396
911,HP,Ultrabook,8,Windows,1.090000033,1982.016,1,0,352.4651472,Other Intel Processor,0,240,Intel,936.8286703
912,Lenovo,Notebook,6,Windows,2.200000048,504.455,0,0,141.2119981,Intel Core i7,0,256,Nvidia,348.9314876
913,HP,Notebook,8,Windows,2.039999962,651.5014,0,0,141.2119981,Intel Core i7,0,256,Nvidia,659.4938305
914,Acer,Notebook,4,Windows,2.400000095,319.0406,0,0,141.2119981,Intel Core i3,1000,0,Intel,331.7577961
915,Lenovo,Notebook,4,Windows,1.440000057,563.2762,0,0,165.6321181,Intel Core i5,0,128,Intel,611.2968497
916,HP,Notebook,8,Windows,1.49000001,613.7856,0,0,165.6321181,Intel Core i5,0,256,Intel,715.9247411
917,MSI,Gaming,16,Windows,2.700000048,1022.337,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1113.015459
918,Dell,Gaming,16,Windows,2.599999905,862.4966,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,1110.535325
919,MSI,Gaming,8,Windows,2.200000048,716.0257,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,709.0255586
920,Dell,Notebook,4,Windows,2.180000067,437.9552,0,0,100.4546699,Intel Core i5,1000,0,AMD,428.9179109
921,HP,Ultrabook,8,Windows,1.840000033,829.2435,0,0,141.2119981,Intel Core i7,0,256,AMD,783.3498918
922,HP,Ultrabook,8,Windows,1.389999986,734.6246,1,0,276.0535301,Intel Core i7,0,256,Intel,949.3770158
923,Toshiba,Notebook,16,Windows,2.400000095,1262.736,0,1,141.2119981,Intel Core i7,0,256,Nvidia,1045.362008
924,Lenovo,2 in 1 Convertible,8,Windows,1.370000005,1166.832,1,1,165.6321181,Intel Core i5,0,512,Intel,912.1771586
925,Dell,Notebook,4,Windows,1.950000048,466.6689,0,0,100.4546699,Intel Core i5,500,0,Intel,440.4247595
926,Lenovo,Ultrabook,8,Windows,1.360000014,1054.944,0,1,176.2325736,Intel Core i7,0,256,Intel,948.4440601
927,HP,Notebook,8,Windows,2.309999943,744.8544,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
928,Dell,Notebook,4,Windows,2.180000067,452.7052,0,0,100.4546699,Intel Core i5,1000,0,Intel,428.9179109
929,HP,Notebook,4,Windows,1.950000048,734.6246,0,0,111.9352036,Intel Core i5,500,0,Intel,446.6149126
930,Lenovo,Notebook,4,Windows,2.200000048,197.5622,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
931,HP,Ultrabook,4,Windows,1.25999999,1009.549,0,0,176.2325736,Intel Core i5,500,0,Intel,612.5401619
932,HP,Notebook,4,Other,1.860000014,184.7111,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
933,Lenovo,2 in 1 Convertible,16,Windows,1.299999952,1150.209,1,1,276.0535301,Intel Core i7,0,1000,Intel,1262.067618
934,Toshiba,Notebook,4,Windows,1.470000029,706.4928,0,1,157.3505121,Intel Core i5,0,128,Intel,611.2968497
935,HP,Netbook,8,Windows,1.25999999,1067.092,0,0,176.2325736,Intel Core i5,0,256,Intel,936.3082586
936,Dell,Notebook,4,Windows,2.180000067,357.1465,0,0,100.4546699,Intel Core i3,1000,0,Intel,325.8688747
937,MSI,Gaming,8,Windows,2.200000048,766.5926,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
938,Dell,Ultrabook,8,Windows,1.360000014,1047.911,0,0,157.3505121,Intel Core i5,0,256,Intel,904.3329217
939,Dell,Gaming,16,Windows,4.360000134,1763.355,0,0,169.7808994,Intel Core i7,1000,512,Nvidia,1556.379501
940,HP,Gaming,8,Windows,2.75,894.4646,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,794.4228885
941,Asus,Notebook,4,Windows,2.799999952,338.8608,0,0,106.1130621,Other Intel Processor,1000,0,Nvidia,212.6586969
942,Acer,Notebook,4,Windows,2.230000019,395.7638,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
943,Toshiba,Notebook,8,Windows,2.200000048,715.4438,0,0,100.4546699,Intel Core i5,0,256,Intel,406.647094
944,Lenovo,2 in 1 Convertible,8,Windows,1.100000024,830.5286,1,1,194.9475372,Other Intel Processor,0,256,Intel,934.7670959
945,Lenovo,Gaming,16,Windows,2.5,638.7206,0,1,141.2119981,AMD Processor,1000,512,AMD,1114.453067
946,Dell,Ultrabook,8,Windows,1.360000014,941.2658,1,0,176.2325736,Intel Core i5,0,256,Intel,934.0158369
947,Lenovo,Notebook,8,Other,2.200000048,437.9616,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,542.9478217
948,Dell,Notebook,4,Windows,2.359999895,421.3382,0,0,106.1130621,Intel Core i3,1000,0,AMD,329.2032716
949,Acer,Notebook,4,Other,1.679999948,223.1366,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
950,HP,Workstation,8,Windows,2,1437.921,0,1,141.2119981,Intel Core i7,0,8,Nvidia,758.5187466
951,Dell,Ultrabook,8,Windows,1.360000014,1134.864,0,0,157.3505121,Intel Core i7,0,256,Intel,925.4959454
952,Toshiba,Notebook,8,Windows,1.200000048,933.4656,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
953,Asus,2 in 1 Convertible,8,Other,1.200000048,741.0182,0,0,176.2325736,Other Intel Processor,0,0,Intel,897.1454154
954,Lenovo,Ultrabook,8,Windows,1.700000048,952.0006,0,1,157.3505121,Intel Core i7,0,256,Intel,776.4436649
955,Dell,Gaming,16,Windows,4.360000134,2016.541,0,1,254.6713491,Intel Core i7,1000,512,Nvidia,1562.455884
956,Dell,2 in 1 Convertible,8,Windows,1.24000001,1214.145,1,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
957,HP,2 in 1 Convertible,4,Windows,1.450000048,495.504,1,0,135.0942112,Other Intel Processor,0,256,Intel,212.7245606
958,Dell,Ultrabook,8,Windows,1.299999952,810.7085,0,0,276.0535301,Intel Core i7,0,256,Intel,948.2085423
959,Acer,2 in 1 Convertible,4,Other,1.25,248.711,1,1,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
960,Toshiba,Notebook,8,Windows,1.200000048,981.4176,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
961,Lenovo,Ultrabook,8,Windows,1.360000014,1125.274,0,1,176.2325736,Intel Core i5,0,256,Intel,934.2478295
962,Acer,Notebook,12,Windows,2.400000095,645.1142,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,634.6885376
963,Toshiba,Ultrabook,8,Windows,1.100000024,1144.454,1,0,176.2325736,Intel Core i7,0,512,Intel,954.9976192
964,HP,Notebook,8,Windows,2.039999962,541.2182,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,388.7426756
965,Dell,Notebook,4,Other,2.25,297.6988,0,0,100.4546699,Intel Core i3,1000,0,AMD,319.9518147
966,Dell,Notebook,4,Windows,1.899999976,527.472,0,0,100.4546699,Intel Core i5,500,0,Intel,440.4247595
967,HP,Notebook,4,Windows,2.039999962,437.9616,0,0,141.2119981,Intel Core i3,500,0,Intel,331.7577961
968,Dell,Gaming,32,Windows,4.420000076,2013.345,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1697.430061
969,Lenovo,Notebook,6,Windows,2.400000095,444.3552,0,0,141.2119981,Intel Core i5,0,256,Nvidia,435.773591
970,Dell,2 in 1 Convertible,16,Windows,1.220000029,1214.145,1,0,276.0535301,Intel Core i7,0,512,Intel,1261.479146
971,Dell,Ultrabook,8,Windows,1.5,1255.051,1,0,209.8006829,Intel Core i7,0,256,Intel,887.6090509
972,Dell,Gaming,32,Windows,4.420000076,1790.208,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1697.430061
973,Toshiba,Notebook,8,Windows,1.950000048,754.4448,0,0,157.3505121,Intel Core i5,0,256,Intel,659.9840027
974,Asus,Gaming,16,Windows,2.730000019,1310.624,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1114.276785
975,HP,Notebook,8,Windows,2.039999962,625.9334,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,632.2841927
976,Lenovo,Notebook,4,Windows,1.700000048,640.6387,0,0,111.9352036,Intel Core i5,0,0,Intel,510.5356118
977,Asus,2 in 1 Convertible,16,Windows,2.299999952,1150.209,1,0,282.4239962,Intel Core i7,2000,512,Nvidia,1261.982091
978,HP,Notebook,6,Windows,2.039999962,370.1894,0,0,100.4546699,Intel Core i7,1000,0,Intel,343.0026835
979,Asus,Gaming,16,Windows,2.99000001,1118.241,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1161.268202
980,Dell,2 in 1 Convertible,12,Windows,2.190000057,830.5286,1,1,141.2119981,Intel Core i7,0,512,Intel,789.810531
981,Toshiba,Notebook,4,Windows,1.200000048,764.0352,0,0,165.6321181,Intel Core i5,0,128,Intel,611.2968497
982,Lenovo,Notebook,6,Windows,2.200000048,351.0086,0,0,141.2119981,AMD Processor,0,256,AMD,332.1023917
983,Fujitsu,Notebook,4,Windows,2.299999952,414.9446,0,0,100.4546699,Intel Core i5,0,256,Intel,430.5971801
984,Toshiba,Notebook,4,Windows,1.75,585.0144,0,0,111.9352036,Intel Core i5,500,0,Intel,507.8602237
985,Dell,Notebook,4,Windows,2.25,382.9766,0,0,100.4546699,Intel Core i5,500,0,AMD,430.3534766
986,HP,Notebook,8,Windows,2.039999962,515.3242,0,0,141.2119981,Intel Core i5,1000,0,Intel,587.8016143
987,Lenovo,Gaming,8,Windows,2.5,760.199,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,741.3032034
988,Dell,Notebook,8,Windows,2.359999895,478.8806,0,0,100.4546699,Intel Core i7,1000,0,AMD,387.2861307
989,Dell,Notebook,8,Windows,1.600000024,715.4438,0,0,157.3505121,Intel Core i5,0,128,Intel,656.1954734
990,HP,Netbook,8,Windows,0.970000029,1219.899,0,0,176.2325736,Other Intel Processor,0,512,Intel,943.5612296
991,HP,Notebook,4,Windows,2.099999905,319.0406,0,0,141.2119981,Intel Core i3,1000,128,AMD,331.7577961
992,Lenovo,Notebook,4,Other,1.899999976,173.0236,0,0,100.4546699,Other Intel Processor,0,128,Intel,212.7245606
993,Lenovo,Notebook,8,Windows,2.299999952,862.4966,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
994,Dell,2 in 1 Convertible,8,Windows,1.679999948,568.391,1,0,165.6321181,Intel Core i5,0,256,Intel,739.1677571
995,Asus,Notebook,8,Windows,1.399999976,735.264,0,0,276.0535301,Intel Core i5,0,256,Intel,793.6542393
996,HP,Ultrabook,8,Windows,1.110000014,862.4966,1,1,165.6321181,Intel Core i7,0,256,Intel,932.6127041
997,Acer,Notebook,4,Windows,2.400000095,242.9568,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
998,Asus,Gaming,16,Windows,2.5,1150.209,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1111.93713
999,HP,Ultrabook,8,Windows,1.480000019,1335.623,0,0,157.3505121,Intel Core i7,0,512,Intel,936.8614255
1000,Acer,Gaming,8,Windows,2.700000048,805.5936,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,812.0956035
1001,HP,Notebook,8,Windows,1.340000033,760.199,0,1,165.6321181,Intel Core i5,0,256,Intel,791.620769
1002,Dell,Notebook,4,Windows,2.180000067,349.7299,0,0,100.4546699,Intel Core i3,0,128,Intel,325.8688747
1003,HP,Notebook,4,Windows,1.639999986,498.0614,0,0,111.9352036,Intel Core i5,500,0,Intel,526.940942
1004,Toshiba,Notebook,4,Windows,1.200000048,764.0352,0,0,165.6321181,Intel Core i5,0,128,Intel,611.2968497
1005,HP,Notebook,4,Windows,1.480000019,703.2896,0,0,111.9352036,Intel Core i5,0,256,Intel,603.5243061
1006,HP,Notebook,4,Windows,1.950000048,770.4288,0,0,157.3505121,Intel Core i5,0,256,Intel,453.5323253
1007,HP,Ultrabook,8,Windows,1.429999948,926.4326,0,0,157.3505121,Intel Core i7,0,256,Intel,930.4672897
1008,HP,Notebook,8,Windows,1.639999986,670.8549,0,0,157.3505121,Intel Core i5,0,256,Nvidia,672.2747879
1009,HP,Notebook,4,Windows,1.639999986,437.3222,0,0,111.9352036,Intel Core i3,500,0,Intel,390.3040551
1010,Dell,Gaming,8,Windows,2.650000095,606.7526,0,0,141.2119981,Intel Core i5,0,0,Nvidia,696.0902771
1011,HP,Ultrabook,4,Windows,1.25999999,983.975,0,0,176.2325736,Intel Core i5,500,0,Intel,612.5401619
1012,HP,Notebook,4,Windows,1.480000019,1016.582,0,0,157.3505121,Intel Core i5,0,256,Intel,612.525151
1013,HP,Ultrabook,8,Windows,1.539999962,1206.607,0,0,157.3505121,Intel Core i7,0,256,Intel,873.812179
1014,HP,Notebook,4,Windows,1.49000001,511.488,0,0,117.8265301,Intel Core i3,500,0,Intel,441.7485802
1015,Toshiba,Notebook,8,Windows,1.5,773.6256,0,0,117.8265301,Intel Core i5,0,256,Intel,640.6496873
1016,HP,Notebook,4,Windows,2.039999962,492.3008,0,0,100.4546699,Intel Core i3,0,256,Intel,325.8688747
1017,Lenovo,Notebook,16,Windows,2.400000095,1897.62,0,1,254.6713491,Intel Core i7,0,512,Nvidia,1191.81878
1018,Toshiba,Notebook,8,Windows,1.470000029,952.6464,0,1,157.3505121,Intel Core i5,0,256,Intel,784.8252145
1019,HP,Notebook,8,Windows,1.429999948,1425.133,0,0,157.3505121,Intel Core i7,0,256,Intel,791.5390556
1020,Dell,2 in 1 Convertible,4,Windows,2.079999924,508.9242,1,1,141.2119981,Intel Core i3,1000,0,Intel,332.1057525
1021,Toshiba,Ultrabook,8,Windows,1.200000048,1016.582,0,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
1022,HP,Notebook,8,Windows,1.110000014,734.6246,0,1,165.6321181,Intel Core i5,0,256,Intel,791.620769
1023,HP,Notebook,8,Windows,1.639999986,757.9165,0,0,157.3505121,Intel Core i7,0,256,Nvidia,685.2104023
1024,Dell,Notebook,8,Windows,2.089999914,669.0519,0,0,141.2119981,Intel Core i5,500,0,Intel,586.9960619
1025,HP,Ultrabook,4,Windows,1.25999999,996.7622,0,0,125.367428,Intel Core i5,0,256,Intel,603.8808727
1026,HP,Notebook,4,Windows,2.309999943,760.199,0,0,111.9352036,Intel Core i5,500,0,Intel,436.4020782
1027,HP,Notebook,4,Windows,1.950000048,677.7216,0,0,111.9352036,Intel Core i5,500,0,Intel,446.6149126
1028,Dell,Ultrabook,8,Windows,1.289999962,1038.321,1,0,276.0535301,Intel Core i5,0,256,Intel,934.0158369
1029,HP,Notebook,8,Windows,2.630000114,690.5088,0,0,127.3356746,Intel Core i5,0,256,Nvidia,651.2993993
1030,HP,Notebook,4,Windows,1.639999986,622.0973,0,0,111.9352036,Intel Core i5,0,256,Intel,527.2393418
1031,Acer,Notebook,6,Windows,2.099999905,261.4982,0,0,100.4546699,AMD Processor,1000,0,AMD,326.2073536
1032,MSI,Gaming,8,Windows,2.700000048,761.9892,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,814.26017
1033,HP,Notebook,8,Windows,1.950000048,764.0352,0,0,157.3505121,Intel Core i5,0,256,Intel,659.9840027
1034,HP,Notebook,8,Windows,1.840000033,785.767,0,0,141.2119981,Intel Core i7,0,256,Intel,674.756374
1035,HP,Ultrabook,8,Windows,1.25999999,862.4966,0,0,176.2325736,Intel Core i7,0,256,Intel,950.5357982
1036,HP,Notebook,4,Windows,2.039999962,474.4051,0,0,100.4546699,Intel Core i5,500,0,Intel,434.6399853
1037,Toshiba,Ultrabook,8,Windows,1.470000029,1102.896,0,1,157.3505121,Intel Core i7,0,256,Intel,921.8511358
1038,Dell,Notebook,8,Windows,2.089999914,679.6077,0,0,141.2119981,Intel Core i5,0,256,Intel,645.2319191
1039,HP,Notebook,8,Windows,1.639999986,646.0797,0,0,157.3505121,Intel Core i5,0,256,Intel,671.8434105
1040,Lenovo,2 in 1 Convertible,4,Windows,1.799999952,541.5379,1,1,141.2119981,Intel Core i7,0,256,Intel,376.7222969
1041,Vero,Notebook,2,Windows,1.450000048,134.7771,0,0,111.9352036,Other Intel Processor,0,0,Intel,211.8324135
1042,Toshiba,Notebook,16,Windows,2.400000095,911.088,0,1,141.2119981,Intel Core i7,0,256,Nvidia,1045.362008
1043,Lenovo,Notebook,8,Windows,2.299999952,671.0723,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
1044,HP,Notebook,4,Windows,1.539999962,639.36,0,0,157.3505121,Intel Core i5,500,0,Intel,601.8939232
1045,HP,Notebook,8,Windows,1.840000033,1344.791,0,0,141.2119981,Intel Core i5,500,256,Intel,662.0583524
1046,HP,Notebook,8,Windows,1.429999948,939.2198,0,0,157.3505121,Intel Core i5,0,256,Intel,787.7349497
1047,MSI,Gaming,16,Windows,3.779999971,988.2204,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1501.276353
1048,Lenovo,Gaming,16,Windows,4.599999905,1464.128,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1544.474223
1049,Asus,Netbook,4,Other,1.200000048,184.0717,0,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
1050,Lenovo,Notebook,16,Windows,1.100000024,1675.123,0,1,209.8006829,Intel Core i7,0,256,Intel,1185.043237
1051,HP,Notebook,8,Windows,1.909999967,625.9334,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,602.8753597
1052,Dell,2 in 1 Convertible,8,Windows,2.299999952,699.4598,1,1,141.2119981,Intel Core i5,0,256,Intel,731.0579345
1053,HP,Notebook,4,Windows,2.039999962,625.9334,0,0,100.4546699,Intel Core i5,0,256,Intel,434.8861163
1054,Dell,Ultrabook,16,Windows,1.200000048,1441.117,1,0,276.0535301,Intel Core i7,0,1000,Intel,1262.067618
1055,HP,Notebook,4,Windows,2.309999943,450.8447,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
1056,HP,Notebook,4,Other,1.960000038,319.0406,0,0,100.4546699,Intel Core i5,500,0,Intel,427.1889768
1057,Acer,Notebook,8,Windows,2.400000095,287.0726,0,0,100.4546699,AMD Processor,1000,0,AMD,386.608337
1058,Dell,2 in 1 Convertible,12,Windows,1.600000024,830.5286,1,1,165.6321181,Intel Core i7,0,256,Intel,793.0630256
1059,MSI,Gaming,16,Windows,2.940000057,1162.996,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1126.708244
1060,HP,Notebook,8,Windows,2.039999962,684.1152,0,0,141.2119981,Intel Core i7,0,256,Intel,659.0706542
1061,Asus,Gaming,16,Other,4,638.0813,0,1,127.3356746,Intel Core i7,1000,0,Nvidia,1513.935534
1062,Dell,Notebook,4,Windows,2.25,357.4022,0,0,141.2119981,Intel Core i5,1000,0,Intel,434.0741344
1063,Dell,Notebook,16,Windows,2.319999933,632.96,0,0,141.2119981,Intel Core i7,2000,0,AMD,1003.513384
1064,MSI,Gaming,16,Windows,1.799999952,1233.325,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1113.572101
1065,Dell,Ultrabook,8,Windows,1.289999962,932.1869,0,0,165.6321181,Intel Core i7,0,256,Intel,925.4959454
1066,Asus,Gaming,64,Windows,3.579999924,2541.456,0,1,127.3356746,Intel Core i7,0,1000,Nvidia,1645.93823
1067,Dell,2 in 1 Convertible,8,Windows,1.620000005,510.2157,1,0,165.6321181,Intel Core i7,0,256,Intel,776.2508583
1068,Dell,Gaming,16,Windows,3.210000038,849.7094,0,0,282.4239962,Intel Core i7,1000,256,Nvidia,1343.655122
1069,Apple,Ultrabook,8,Mac,0.920000017,831.168,0,1,226.4155472,Other Intel Processor,0,0,Intel,900.1916307
1070,Dell,Notebook,4,Windows,2.059999943,308.1587,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
1071,HP,Notebook,4,Windows,2.309999943,766.5926,0,0,100.4546699,Intel Core i5,500,0,Intel,431.2182018
1072,HP,Ultrabook,8,Windows,1.25999999,766.5926,0,0,176.2325736,Intel Core i5,0,256,Intel,936.3082586
1073,HP,Notebook,8,Windows,1.49000001,696.9024,0,0,165.6321181,Intel Core i7,0,256,Intel,727.2615175
1074,Lenovo,Ultrabook,8,Windows,1.299999952,1095.537,1,1,176.2325736,Intel Core i7,0,256,Intel,948.4440601
1075,Lenovo,Notebook,8,Windows,3,421.3382,0,0,106.1130621,Intel Core i5,1000,0,AMD,390.9522226
1076,Lenovo,Notebook,4,Windows,2.299999952,624.6547,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,434.0741344
1077,MSI,Gaming,16,Windows,3.779999971,1597.761,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1501.276353
1078,Lenovo,Notebook,4,Windows,2.099999905,345.2544,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
1079,HP,Notebook,4,Windows,2.309999943,600.9984,0,0,141.2119981,Intel Core i5,500,0,Intel,436.4020782
1080,Lenovo,Ultrabook,8,Windows,0.99000001,894.4646,1,1,234.9767648,Other Intel Processor,0,512,Intel,941.6339627
1081,Lenovo,Gaming,32,Windows,4.599999905,2071.526,0,1,127.3356746,Intel Core i7,0,512,Nvidia,1698.376003
1082,Lenovo,2 in 1 Convertible,4,Windows,0.689999998,413.1992,1,1,224.1738091,Other Intel Processor,0,0,Intel,212.6586969
1083,HP,Ultrabook,16,Windows,1.299999952,1310.049,0,1,331.2642361,Intel Core i7,0,512,Intel,1261.479146
1084,Dell,Notebook,8,Windows,2.180000067,479.52,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
1085,HP,Notebook,4,Windows,1.539999962,659.1738,0,0,157.3505121,Intel Core i5,500,0,Intel,601.8939232
1086,HP,Workstation,8,Windows,1.899999976,955.8432,0,0,141.2119981,Intel Core i7,0,256,AMD,785.3444328
1087,Lenovo,Notebook,8,Windows,1.700000048,766.5926,0,0,157.3505121,Intel Core i5,0,180,Intel,665.4991117
1088,HP,Notebook,4,Other,1.289999962,393.2064,0,0,276.0535301,Other Intel Processor,0,0,Intel,212.6586969
1089,Acer,Notebook,4,Windows,2.400000095,247.4323,0,0,100.4546699,AMD Processor,500,0,AMD,326.2073536
1090,Dell,Notebook,4,Other,2.200000048,251.5818,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
1091,HP,Notebook,4,Other,1.860000014,221.2122,0,0,100.4546699,Intel Core i3,1000,0,Intel,319.8562334
1092,Asus,Gaming,8,Windows,2.700000048,1022.337,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,828.9963555
1093,Dell,Ultrabook,4,Windows,1.399999976,523.2203,0,1,165.6321181,Intel Core i5,0,256,AMD,611.6580083
1094,HP,Netbook,4,Windows,2.400000095,1022.337,0,0,125.367428,Intel Core i5,0,128,Intel,436.9071825
1095,Acer,Notebook,8,Windows,2.400000095,510.8486,0,0,141.2119981,Intel Core i5,1000,256,Nvidia,641.8792348
1096,Dell,Notebook,8,Windows,2.359999895,408.4232,0,0,141.2119981,Intel Core i5,1000,0,AMD,584.1340895
1097,MSI,Gaming,8,Windows,2.599999905,1022.337,0,0,127.3356746,Intel Core i7,0,256,Nvidia,770.0088198
1098,HP,Notebook,4,Windows,1.960000038,319.68,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
1099,Asus,Gaming,16,Windows,4.300000191,1469.889,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1522.57516
1100,Dell,Ultrabook,4,Windows,1.5,725.7695,0,0,125.367428,Intel Core i3,500,0,Intel,440.7714135
1101,Dell,Ultrabook,4,Windows,1.5,746.1139,0,0,125.367428,Intel Core i3,0,128,Intel,440.7714135
1102,Acer,Notebook,4,Other,2.200000048,133.6262,0,0,100.4546699,Other Intel Processor,0,16,Intel,212.6586969
1103,HP,Workstation,8,Windows,3,1853.505,0,1,127.3356746,Intel Core i7,1000,0,AMD,851.2132065
1104,Lenovo,Gaming,16,Windows,2.400000095,766.5926,0,0,141.2119981,Intel Core i7,0,512,Nvidia,1115.106782
1105,Dell,Ultrabook,8,Windows,1.5,903.4796,0,0,125.367428,Intel Core i5,0,256,Intel,821.8119117
1106,MSI,Gaming,8,Windows,2.900000095,966.1944,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,834.8006104
1107,Lenovo,2 in 1 Convertible,4,Windows,2.099999905,554.3251,1,1,141.2119981,Intel Core i5,0,256,Intel,436.0310492
1108,HP,Notebook,4,Windows,2.099999905,254.4653,0,0,141.2119981,AMD Processor,1000,0,AMD,332.1023917
1109,Asus,Gaming,16,Windows,2.589999914,856.103,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,1110.191764
1110,HP,Notebook,8,Windows,1.159999967,1086.273,1,0,276.0535301,Other Intel Processor,0,256,Intel,795.1824499
1111,Dell,Notebook,4,Windows,2.24000001,491.7637,0,0,100.4546699,Intel Core i5,500,0,AMD,430.3534766
1112,Lenovo,Notebook,4,Windows,2.099999905,274.2854,0,0,100.4546699,Intel Core i3,0,128,Intel,325.8688747
1113,HP,Ultrabook,8,Windows,1.159999967,1258.9,0,0,165.6321181,Intel Core i7,0,512,Intel,940.1459211
1114,Lenovo,2 in 1 Convertible,4,Other,0.689999998,351.0086,1,1,224.1738091,Other Intel Processor,0,0,Intel,212.6586969
1115,Dell,Ultrabook,8,Windows,1.230000019,881.6774,0,0,165.6321181,Intel Core i7,0,256,Intel,925.4959454
1116,Lenovo,Gaming,16,Windows,4.599999905,1758.234,0,1,127.3356746,Intel Core i7,0,256,Nvidia,1544.905638
1117,Razer,Ultrabook,8,Windows,1.25,657.9014,1,0,352.4651472,Intel Core i7,0,256,Intel,948.2085423
1118,Toshiba,Ultrabook,16,Windows,1.049999952,1423.215,0,0,165.6321181,Intel Core i7,0,512,Intel,1210.159419
1119,Asus,Gaming,8,Windows,3.519999981,839.1536,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,837.386223
1120,Vero,Notebook,4,Windows,1.350000024,125.3146,0,0,165.6321181,Other Intel Processor,0,0,Intel,212.6586969
1121,HP,Notebook,8,Windows,1.159999967,1080.518,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
1122,HP,Notebook,8,Windows,1.429999948,967.3517,0,0,157.3505121,Intel Core i5,0,256,Intel,787.7349497
1123,Dell,Notebook,4,Other,2.089999914,334.7881,0,0,100.4546699,Intel Core i5,500,0,Intel,420.5593427
1124,Asus,Notebook,4,Windows,2,278.1216,0,0,100.4546699,Intel Core i3,1000,0,Intel,325.8688747
