Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand,Predicted Price
Lenovo,Notebook,16,Windows,1.1,0,1,209.8006829,Intel Core i7,0,256,Intel,1185.043237
HP,Notebook,8,Windows,1.91,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,602.8753597
Dell,2 in 1 Convertible,8,Windows,2.3,1,1,141.2119981,Intel Core i5,0,256,Intel,731.0579345
HP,Notebook,4,Windows,2.04,0,0,100.4546699,Intel Core i5,0,256,Intel,434.8861163
Dell,Ultrabook,16,Windows,1.2,1,0,276.0535301,Intel Core i7,0,1000,Intel,1262.067618
HP,Notebook,4,Windows,2.31,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
HP,Notebook,4,Other,1.96,0,0,100.4546699,Intel Core i5,500,0,Intel,427.1889768
Acer,Notebook,8,Windows,2.4,0,0,100.4546699,AMD Processor,1000,0,AMD,386.608337
Dell,2 in 1 Convertible,12,Windows,1.6,1,1,165.6321181,Intel Core i7,0,256,Intel,793.0630256
MSI,Gaming,16,Windows,2.94,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1126.708244
HP,Notebook,8,Windows,2.04,0,0,141.2119981,Intel Core i7,0,256,Intel,659.0706542
Asus,Gaming,16,Other,4,0,1,127.3356746,Intel Core i7,1000,0,Nvidia,1513.935534
Dell,Notebook,4,Windows,2.25,0,0,141.2119981,Intel Core i5,1000,0,Intel,434.0741344
Dell,Notebook,16,Windows,2.32,0,0,141.2119981,Intel Core i7,2000,0,AMD,1003.513384
MSI,Gaming,16,Windows,1.8,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1113.572101
Dell,Ultrabook,8,Windows,1.29,0,0,165.6321181,Intel Core i7,0,256,Intel,925.4959454
Asus,Gaming,64,Windows,3.58,0,1,127.3356746,Intel Core i7,0,1000,Nvidia,1645.93823
Dell,2 in 1 Convertible,8,Windows,1.62,1,0,165.6321181,Intel Core i7,0,256,Intel,776.2508583
Dell,Gaming,16,Windows,3.21,0,0,282.4239962,Intel Core i7,1000,256,Nvidia,1343.655122
Apple,Ultrabook,8,Mac,0.92,0,1,226.4155472,Other Intel Processor,0,0,Intel,900.1916307
Dell,Notebook,4,Windows,2.06,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
HP,Notebook,4,Windows,2.31,0,0,100.4546699,Intel Core i5,500,0,Intel,431.2182018
HP,Ultrabook,8,Windows,1.26,0,0,176.2325736,Intel Core i5,0,256,Intel,936.3082586
HP,Notebook,8,Windows,1.49,0,0,165.6321181,Intel Core i7,0,256,Intel,727.2615175
Lenovo,Ultrabook,8,Windows,1.3,1,1,176.2325736,Intel Core i7,0,256,Intel,948.4440601
Lenovo,Notebook,8,Windows,3,0,0,106.1130621,Intel Core i5,1000,0,AMD,390.9522226
Lenovo,Notebook,4,Windows,2.3,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,434.0741344
MSI,Gaming,16,Windows,3.78,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1501.276353
Lenovo,Notebook,4,Windows,2.1,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
HP,Notebook,4,Windows,2.31,0,0,141.2119981,Intel Core i5,500,0,Intel,436.4020782
Lenovo,Ultrabook,8,Windows,0.99,1,1,234.9767648,Other Intel Processor,0,512,Intel,941.6339627
Lenovo,Gaming,32,Windows,4.6,0,1,127.3356746,Intel Core i7,0,512,Nvidia,1698.376003
Lenovo,2 in 1 Convertible,4,Windows,0.69,1,1,224.1738091,Other Intel Processor,0,0,Intel,212.6586969
HP,Ultrabook,16,Windows,1.3,0,1,331.2642361,Intel Core i7,0,512,Intel,1261.479146
Dell,Notebook,8,Windows,2.18,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
HP,Notebook,4,Windows,1.54,0,0,157.3505121,Intel Core i5,500,0,Intel,601.8939232
HP,Workstation,8,Windows,1.9,0,0,141.2119981,Intel Core i7,0,256,AMD,785.3444328
Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121,Intel Core i5,0,180,Intel,665.4991117
HP,Notebook,4,Other,1.29,0,0,276.0535301,Other Intel Processor,0,0,Intel,212.6586969
Acer,Notebook,4,Windows,2.4,0,0,100.4546699,AMD Processor,500,0,AMD,326.2073536
Dell,Notebook,4,Other,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
HP,Notebook,4,Other,1.86,0,0,100.4546699,Intel Core i3,1000,0,Intel,319.8562334
Asus,Gaming,8,Windows,2.7,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,828.9963555
Dell,Ultrabook,4,Windows,1.4,0,1,165.6321181,Intel Core i5,0,256,AMD,611.6580083
HP,Netbook,4,Windows,2.4,0,0,125.367428,Intel Core i5,0,128,Intel,436.9071825
Acer,Notebook,8,Windows,2.4,0,0,141.2119981,Intel Core i5,1000,256,Nvidia,641.8792348
Dell,Notebook,8,Windows,2.36,0,0,141.2119981,Intel Core i5,1000,0,AMD,584.1340895
MSI,Gaming,8,Windows,2.6,0,0,127.3356746,Intel Core i7,0,256,Nvidia,770.0088198
HP,Notebook,4,Windows,1.96,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
Asus,Gaming,16,Windows,4.3,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1522.57516
Dell,Ultrabook,4,Windows,1.5,0,0,125.367428,Intel Core i3,500,0,Intel,440.7714135
Dell,Ultrabook,4,Windows,1.5,0,0,125.367428,Intel Core i3,0,128,Intel,440.7714135
Acer,Notebook,4,Other,2.2,0,0,100.4546699,Other Intel Processor,0,16,Intel,212.6586969
HP,Workstation,8,Windows,3,0,1,127.3356746,Intel Core i7,1000,0,AMD,851.2132065
Lenovo,Gaming,16,Windows,2.4,0,0,141.2119981,Intel Core i7,0,512,Nvidia,1115.106782
Dell,Ultrabook,8,Windows,1.5,0,0,125.367428,Intel Core i5,0,256,Intel,821.8119117
MSI,Gaming,8,Windows,2.9,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,834.8006104
Lenovo,2 in 1 Convertible,4,Windows,2.1,1,1,141.2119981,Intel Core i5,0,256,Intel,436.0310492
HP,Notebook,4,Windows,2.1,0,0,141.2119981,AMD Processor,1000,0,AMD,332.1023917
Asus,Gaming,16,Windows,2.59,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,1110.191764
HP,Notebook,8,Windows,1.16,1,0,276.0535301,Other Intel Processor,0,256,Intel,795.1824499
Dell,Notebook,4,Windows,2.24,0,0,100.4546699,Intel Core i5,500,0,AMD,430.3534766
Lenovo,Notebook,4,Windows,2.1,0,0,100.4546699,Intel Core i3,0,128,Intel,325.8688747
HP,Ultrabook,8,Windows,1.16,0,0,165.6321181,Intel Core i7,0,512,Intel,940.1459211
Lenovo,2 in 1 Convertible,4,Other,0.69,1,1,224.1738091,Other Intel Processor,0,0,Intel,212.6586969
Dell,Ultrabook,8,Windows,1.23,0,0,165.6321181,Intel Core i7,0,256,Intel,925.4959454
Lenovo,Gaming,16,Windows,4.6,0,1,127.3356746,Intel Core i7,0,256,Nvidia,1544.905638
Razer,Ultrabook,8,Windows,1.25,1,0,352.4651472,Intel Core i7,0,256,Intel,948.2085423
Toshiba,Ultrabook,16,Windows,1.05,0,0,165.6321181,Intel Core i7,0,512,Intel,1210.159419
Asus,Gaming,8,Windows,3.52,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,837.386223
Vero,Notebook,4,Windows,1.35,0,0,165.6321181,Other Intel Processor,0,0,Intel,212.6586969
HP,Notebook,8,Windows,1.16,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
HP,Notebook,8,Windows,1.43,0,0,157.3505121,Intel Core i5,0,256,Intel,787.7349497
Dell,Notebook,4,Other,2.09,0,0,100.4546699,Intel Core i5,500,0,Intel,420.5593427
Asus,Notebook,4,Windows,2,0,0,100.4546699,Intel Core i3,1000,0,Intel,325.8688747
Lenovo,2 in 1 Convertible,8,Windows,1.8,1,1,157.3505121,Intel Core i7,0,256,Intel,776.4436649
Lenovo,2 in 1 Convertible,4,Windows,0.69,1,1,224.1738091,Other Intel Processor,0,0,Intel,212.6586969
HP,Ultrabook,8,Windows,1.26,0,0,125.367428,Intel Core i5,0,256,Intel,902.5342415
Lenovo,Gaming,8,Other,2.4,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,681.6546668
HP,Gaming,8,Windows,3.35,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,811.8138415
HP,Notebook,8,Windows,2.04,0,0,100.4546699,Intel Core i7,2000,0,Intel,387.2861307
Lenovo,2 in 1 Convertible,8,Windows,1.8,1,1,157.3505121,Intel Core i7,0,512,Nvidia,784.8594506
Asus,Notebook,4,Windows,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
HP,Ultrabook,8,Windows,1.84,0,0,141.2119981,Intel Core i7,0,256,Intel,782.7531703
Acer,Notebook,4,Windows,2.23,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,434.0741344
Lenovo,Notebook,16,Windows,2.5,0,0,141.2119981,Intel Core i7,0,0,AMD,1003.748116
HP,Workstation,8,Windows,3,0,1,127.3356746,Intel Core i7,0,256,Nvidia,886.5957952
Dell,Notebook,8,Windows,2.5,0,0,100.4546699,Intel Core i5,1000,0,AMD,388.7426756
MSI,Gaming,16,Windows,3.78,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1501.276353
HP,Ultrabook,8,Windows,1.88,0,0,141.2119981,Intel Core i7,0,256,Intel,781.4646191
Lenovo,2 in 1 Convertible,16,Windows,2.8,1,1,209.8006829,Intel Core i7,0,512,Intel,1267.948834
MSI,Gaming,8,Windows,2.4,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
HP,2 in 1 Convertible,8,Windows,1.48,1,0,165.6321181,Intel Core i5,0,256,Intel,904.767164
HP,Workstation,8,Windows,2.59,0,1,141.2119981,Intel Core i7,0,256,Nvidia,797.4146333
HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.8428241,Intel Core i7,0,256,Intel,948.2416381
HP,Workstation,8,Windows,2,0,0,141.2119981,Intel Core i7,0,256,Nvidia,786.2468136
HP,Ultrabook,8,Windows,1.26,0,0,176.2325736,Intel Core i7,0,256,Intel,950.5357982
Dell,Notebook,8,Windows,2.18,0,0,141.2119981,Intel Core i7,0,256,Nvidia,654.446874
HP,Notebook,8,Windows,1.88,0,0,141.2119981,Intel Core i5,0,256,Intel,650.6236696
Lenovo,2 in 1 Convertible,8,Windows,1.27,1,1,209.8006829,Intel Core i7,0,256,Intel,948.4440601
Lenovo,Notebook,4,Other,1.9,0,0,100.4546699,Intel Core i3,1000,0,Intel,319.9518147
HP,Notebook,4,Windows,1.86,0,0,100.4546699,AMD Processor,500,0,AMD,326.1099035
Lenovo,Notebook,8,Other,2.32,0,0,141.2119981,Intel Core i5,1000,0,AMD,534.0053998
Dell,Gaming,8,Windows,2.62,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,724.2901587
Dell,Notebook,8,Windows,2.04,1,1,282.4239962,Intel Core i5,0,256,Nvidia,662.8786863
HP,Notebook,4,Windows,1.91,0,0,141.2119981,AMD Processor,0,256,AMD,332.1023917
MSI,Gaming,16,Windows,2.7,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1113.015459
Lenovo,Ultrabook,12,Windows,1.4,0,0,157.3505121,Intel Core i7,0,512,Intel,944.8407384
Lenovo,Notebook,8,Windows,2.5,0,0,141.2119981,Intel Core i5,0,0,AMD,584.5099062
HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.8428241,Intel Core i7,0,512,Intel,954.8797072
Lenovo,Ultrabook,8,Windows,1.7,0,0,157.3505121,Intel Core i7,0,256,Intel,776.4436649
MSI,Gaming,16,Windows,1.7,0,0,157.3505121,Intel Core i7,1000,256,Nvidia,1206.770594
HP,Gaming,8,Windows,2.62,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,737.0615533
Lenovo,Notebook,8,Windows,2.2,0,0,100.4546699,Intel Core i3,1000,0,Intel,386.608337
HP,Notebook,4,Other,2.1,0,0,100.4546699,Intel Core i5,500,0,Intel,421.4043881
Dell,Gaming,8,Windows,2.62,0,0,282.4239962,Intel Core i7,1000,128,Nvidia,779.9241121
Lenovo,Notebook,8,Windows,1.95,0,1,141.2119981,Intel Core i5,0,256,Intel,650.7440173
Lenovo,Notebook,4,Windows,2.2,0,0,141.2119981,Intel Core i3,1000,0,Nvidia,331.7577961
HP,Notebook,2,Windows,1.44,0,0,111.9352036,Other Intel Processor,0,0,Intel,211.8324135
MSI,Gaming,8,Windows,2.2,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,706.648348
HP,Notebook,8,Windows,1.96,0,0,141.2119981,Intel Core i7,0,256,Intel,659.8611307
HP,Notebook,16,Windows,2.1,0,0,141.2119981,Intel Core i7,0,512,Intel,1050.95711
Asus,Notebook,4,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
Lenovo,Notebook,4,Other,2.1,0,0,100.4546699,Intel Core i5,500,0,Intel,420.5593427
Lenovo,Notebook,8,Other,2.2,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,542.9478217
Asus,Notebook,4,Windows,2,0,0,157.3505121,Intel Core i3,0,256,Intel,332.334911
Lenovo,Notebook,4,Windows,2.32,0,0,141.2119981,Intel Core i7,0,0,Intel,348.9314876
Lenovo,Gaming,16,Windows,3.31,0,1,141.2119981,Intel Core i7,0,512,Nvidia,1248.19047
MSI,Gaming,16,Windows,1.91,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,1111.824169
HP,Notebook,4,Windows,2.07,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
Lenovo,2 in 1 Convertible,8,Windows,1.36,1,1,209.8006829,Intel Core i5,0,256,Intel,934.2478295
Lenovo,Ultrabook,6,Windows,1.54,0,0,141.2119981,Intel Core i7,0,256,Nvidia,456.1932131
Dell,Notebook,8,Other,1.98,0,0,141.2119981,Intel Core i7,0,256,Nvidia,597.7456082
Acer,Notebook,4,Windows,2.1,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
HP,Notebook,6,Windows,2.18,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,348.9314876
Asus,Gaming,8,Windows,2.591,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,765.6576261
Dell,2 in 1 Convertible,16,Windows,2.09,1,0,141.2119981,Intel Core i7,0,512,Intel,1115.058926
Acer,Notebook,4,Windows,2.23,0,0,141.2119981,Intel Core i5,0,256,Nvidia,435.773591
Dell,Ultrabook,8,Other,1.23,1,0,276.0535301,Intel Core i5,0,256,Intel,929.3161476
Acer,Gaming,16,Windows,4.2,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1521.816904
Lenovo,Gaming,8,Windows,2.4,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,677.2937798
HP,Notebook,4,Windows,1.86,0,0,100.4546699,Intel Core i5,500,0,Intel,441.1778859
Apple,Ultrabook,8,Mac,0.92,0,1,226.4155472,Other Intel Processor,0,0,Intel,900.1916307
Dell,2 in 1 Convertible,8,Windows,1.6,1,1,165.6321181,Intel Core i5,0,256,Intel,739.1677571
HP,Notebook,12,Windows,2.21,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,647.7541777
Lenovo,Notebook,4,Other,1.9,0,0,100.4546699,Intel Core i3,1000,0,AMD,319.9518147
Asus,Gaming,16,Windows,4.3,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,1523.849193
Acer,Notebook,4,Other,2.1,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
MSI,Gaming,16,Windows,2.43,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1112.329184
Dell,Notebook,4,Windows,2.3,0,0,100.4546699,Intel Core i3,0,128,AMD,325.8688747
Lenovo,Notebook,8,Other,2.2,0,0,100.4546699,Intel Core i7,500,0,Nvidia,387.8333999
Dell,2 in 1 Convertible,16,Windows,2,1,0,141.2119981,Intel Core i7,0,512,Intel,1115.058926
Dell,Ultrabook,16,Windows,1.2,1,0,276.0535301,Intel Core i7,0,512,Intel,1261.479146
Asus,Gaming,8,Windows,2.2,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,706.4019455
Dell,Notebook,8,Windows,2.36,0,0,141.2119981,Intel Core i5,0,256,AMD,641.4673612
HP,Notebook,8,Windows,1.91,0,0,100.4546699,Intel Core i5,0,256,Intel,407.0485112
Lenovo,Notebook,4,Windows,2.2,0,0,100.4546699,AMD Processor,500,0,AMD,326.2073536
Acer,Notebook,8,Windows,3.3,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,388.8057528
Asus,Gaming,16,Windows,2.2,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1112.619018
Apple,Ultrabook,8,Mac,0.92,0,1,226.4155472,Other Intel Processor,0,0,Intel,900.1916307
Asus,Notebook,16,Windows,2.2,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,1031.758436
MSI,Gaming,16,Windows,2.43,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1112.329184
Dell,2 in 1 Convertible,8,Windows,2.191,1,1,141.2119981,Intel Core i5,0,256,Intel,731.0579345
Asus,Gaming,16,Windows,2.9,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1126.708244
Acer,Netbook,2,Other,1.3,0,0,135.0942112,Other Intel Processor,0,32,Intel,211.8980212
Acer,Notebook,4,Windows,3.3,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,329.2032716
Lenovo,Notebook,8,Other,2.8,0,0,106.1130621,Intel Core i5,1000,0,Intel,390.4324437
Lenovo,Gaming,8,Windows,2.6,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,753.6380566
Acer,2 in 1 Convertible,8,Windows,1.2,1,1,157.3505121,Intel Core i7,0,256,Intel,925.4959454
Lenovo,Notebook,8,Windows,2.3,0,1,141.2119981,Intel Core i7,0,256,Intel,654.7613808
MSI,Gaming,8,Windows,2.2,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
HP,Notebook,6,Windows,2.1,0,0,141.2119981,AMD Processor,1000,0,AMD,332.1023917
Dell,Ultrabook,8,Windows,1.26,1,0,176.2325736,Intel Core i5,0,256,Intel,934.0158369
Dell,2 in 1 Convertible,4,Windows,2.08,1,0,146.860478,Intel Core i3,500,0,Intel,332.1057525
Asus,Notebook,4,Windows,2.65,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
Dell,Ultrabook,8,Windows,1.29,1,0,276.0535301,Intel Core i7,0,256,Intel,948.2085423
Dell,Notebook,4,Other,2.18,0,0,100.4546699,Intel Core i5,1000,0,Intel,419.1564481
Lenovo,Gaming,16,Windows,2.6,1,1,141.2119981,Intel Core i7,1000,128,Nvidia,1110.535325
MSI,Gaming,8,Windows,2.2,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
Lenovo,Netbook,16,Windows,1.3,1,1,176.2325736,Intel Core i7,0,512,Intel,1223.883088
Razer,Gaming,16,Windows,1.95,0,0,157.3505121,Intel Core i7,0,1000,Nvidia,1211.067471
Dell,Notebook,8,Windows,2.3,1,0,100.4546699,Intel Core i3,1000,0,Intel,386.608337
MSI,Gaming,16,Windows,2.7,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1113.015459
Apple,Ultrabook,4,Mac,1.08,0,0,135.0942112,Intel Core i5,0,0,Intel,601.7485136
HP,Notebook,4,Windows,2.1,0,0,141.2119981,Intel Core i3,1000,0,Intel,331.7577961
HP,Ultrabook,8,Windows,1.54,0,0,209.8006829,Intel Core i7,0,256,Intel,892.5572848
Dell,Notebook,4,Windows,2.24,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
MSI,Gaming,8,Windows,2.3,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
Lenovo,Notebook,16,Windows,1.4,0,1,165.6321181,Intel Core i7,0,512,Intel,1141.984678
Lenovo,Notebook,6,Windows,2.2,0,0,141.2119981,AMD Processor,0,256,AMD,332.1023917
Asus,Ultrabook,8,Windows,1.45,0,0,165.6321181,Intel Core i7,0,256,Intel,921.8511358
Acer,Notebook,4,Other,2.4,0,0,100.4546699,Intel Core i3,500,0,Intel,319.9518147
Dell,2 in 1 Convertible,16,Windows,2.77,1,0,127.3356746,Intel Core i7,0,512,Nvidia,1118.123692
HP,Notebook,4,Windows,1.54,0,0,157.3505121,Intel Core i5,0,256,Intel,602.2347679
Asus,Gaming,16,Windows,2.5,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,1111.93713
Dell,Notebook,4,Windows,1.6,0,0,111.9352036,Intel Core i5,500,0,Intel,532.4659062
Asus,Gaming,16,Windows,2.34,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,1112.619018
Lenovo,Notebook,8,Other,2.3,0,1,141.2119981,Intel Core i5,0,256,Intel,583.2594246
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,276.0535301,Intel Core i5,0,256,Intel,934.0158369
Dell,Notebook,4,Other,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
HP,Notebook,4,Windows,1.86,0,0,100.4546699,AMD Processor,500,0,AMD,326.1099035
Lenovo,Notebook,6,Windows,2.4,0,0,141.2119981,Intel Core i3,0,128,Nvidia,331.7577961
Lenovo,Notebook,8,Windows,1.9,0,1,157.3505121,Intel Core i5,0,256,Intel,660.3618524
Dell,Notebook,4,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
Asus,Notebook,4,Windows,2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
Asus,Gaming,16,Windows,4,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1514.775965
Dell,Notebook,4,Windows,2.29,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
Lenovo,Notebook,8,Windows,2.32,0,0,141.2119981,Intel Core i7,0,0,AMD,595.2211261
MSI,Gaming,8,Windows,2.4,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,0,157.3505121,Intel Core i5,0,128,Intel,483.3844588
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321181,Other Intel Processor,0,512,Intel,912.45752
Dell,Notebook,6,Windows,2.3,0,0,100.4546699,Intel Core i3,1000,0,Intel,325.8688747
Acer,Notebook,4,Other,2.4,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
Dell,Notebook,2,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,211.8324135
Lenovo,Notebook,8,Windows,2.6,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,607.2170354
HP,Notebook,6,Windows,2.04,0,0,141.2119981,AMD Processor,0,0,AMD,332.1023917
Dell,Notebook,8,Other,2.3,0,0,100.4546699,Intel Core i7,1000,0,AMD,387.2861307
HP,Netbook,2,Windows,1.17,0,0,135.0942112,Other Intel Processor,0,0,Intel,211.8324135
Asus,Notebook,4,Windows,2.2,0,0,100.4546699,Intel Core i7,500,0,Nvidia,343.0026835
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121,Intel Core i7,0,128,Intel,377.3776306
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.0535301,Intel Core i7,0,512,Intel,1261.479146
Lenovo,Notebook,2,Windows,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,211.8324135
HP,Notebook,6,Windows,2.19,0,0,100.4546699,Intel Core i7,1000,0,AMD,343.0026835
Asus,Notebook,4,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321181,Other Intel Processor,0,512,Intel,912.45752
Dell,Notebook,6,Windows,2.3,0,0,100.4546699,Intel Core i3,1000,0,Intel,325.8688747
Acer,Notebook,4,Other,2.4,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
Dell,Notebook,2,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,211.8324135
Lenovo,Notebook,8,Windows,2.6,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,607.2170354
HP,Notebook,6,Windows,2.04,0,0,141.2119981,AMD Processor,0,0,AMD,332.1023917
Dell,Notebook,8,Other,2.3,0,0,100.4546699,Intel Core i7,1000,0,AMD,387.2861307
HP,Netbook,2,Windows,1.17,0,0,135.0942112,Other Intel Processor,0,0,Intel,211.8324135
Asus,Notebook,4,Windows,2.2,0,0,100.4546699,Intel Core i7,500,0,Nvidia,343.0026835
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121,Intel Core i7,0,128,Intel,377.3776306
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.0535301,Intel Core i7,0,512,Intel,1261.479146
Lenovo,Notebook,2,Windows,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,211.8324135
HP,Notebook,6,Windows,2.19,0,0,100.4546699,Intel Core i7,1000,0,AMD,343.0026835
Asus,Notebook,4,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321181,Other Intel Processor,0,512,Intel,912.45752
Dell,Notebook,6,Windows,2.3,0,0,100.4546699,Intel Core i3,1000,0,Intel,325.8688747
Acer,Notebook,4,Other,2.4,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
Dell,Notebook,2,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,211.8324135
Lenovo,Notebook,8,Windows,2.6,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,607.2170354
HP,Notebook,6,Windows,2.04,0,0,141.2119981,AMD Processor,0,0,AMD,332.1023917
Dell,Notebook,8,Other,2.3,0,0,100.4546699,Intel Core i7,1000,0,AMD,387.2861307
HP,Netbook,2,Windows,1.17,0,0,135.0942112,Other Intel Processor,0,0,Intel,211.8324135
Asus,Notebook,4,Windows,2.2,0,0,100.4546699,Intel Core i7,500,0,Nvidia,343.0026835
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121,Intel Core i7,0,128,Intel,377.3776306
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.0535301,Intel Core i7,0,512,Intel,1261.479146
Lenovo,Notebook,2,Windows,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,211.8324135
HP,Notebook,6,Windows,2.19,0,0,100.4546699,Intel Core i7,1000,0,AMD,343.0026835
Asus,Notebook,4,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
